order_id,customer_id,product_id,store_id,order_date,quantity,unit_price,coupon_code
ORD0020334,CUST00414,PROD00120,STORE011,2026-04-26,2,18041.29,SAVE10
ORD0019030,CUST00518,PROD00031,STORE004,2026-04-26,5,6635.04,
ORD0019912,CUST00144,PROD00148,STORE008,2026-04-26,4,15399.78,
ORD0019578,CUST01281,PROD00269,STORE019,2026-04-26,3,19596.35,
ORD0019513,CUST01183,PROD00233,STORE012,2026-04-26,3,1705.06,
ORD0020083,CUST00173,PROD00029,STORE008,2026-04-26,6,8342.48,
ORD0019010,CUST00939,PROD00031,STORE003,2026-04-26,3,8335.32,FEST50
ORD0020360,CUST01242,PROD00257,STORE025,2026-04-26,1,20173.12,WELCOME5
ORD0019899,CUST00215,,STORE007,2026-04-26,2,17847.09,
ORD0019566,CUST00806,PROD00008,STORE003,2026-04-26,5,12821.25,FEST50
ORD0019189,CUST01244,PROD00122,STORE002,2026-04-26,1,16559.36,WELCOME5
ORD0020048,CUST00910,PROD00063,STORE017,2026-04-26,6,14678.72,WELCOME5
ORD0019586,CUST00406,PROD00006,STORE007,2026-04-26,3,16064.23,SAVE10
ORD0019871,CUST01425,PROD00240,STORE017,2026-04-26,2,11784.26,
ORD0019333,CUST01015,PROD00076,STORE023,2026-04-26,6,17289.1,
ORD0019242,CUST00776,PROD00242,STORE025,2026-04-26,3,13797.78,
ORD0020435,CUST01345,PROD00124,STORE017,2026-04-26,2,8821.39,
ORD0018561,CUST01420,PROD00278,STORE005,2026-04-26,2,12417.48,
ORD0019800,CUST01079,PROD00193,STORE012,2026-04-26,5,10071.77,FEST50
ORD0018653,CUST00396,PROD00189,STORE010,2026-04-26,3,8680.04,
ORD0020237,CUST00256,PROD00016,STORE015,2026-04-26,4,24434.73,WELCOME5
ORD0019228,CUST01382,PROD00206,STORE022,2026-04-26,2,1712.73,
ORD0018611,CUST00988,PROD00288,STORE025,2026-04-26,5,334.74,WELCOME5
ORD0019528,CUST00437,PROD00123,STORE011,2026-04-26,1,12562.54,
ORD0019128,CUST01043,PROD00134,STORE019,2026-04-26,3,23505.65,
ORD0019114,CUST00442,PROD00264,STORE004,2026-04-26,1,18749.53,
ORD0019710,CUST01238,PROD00280,STORE011,2026-04-26,4,7232.3,FEST50
ORD0019300,CUST00010,PROD00078,STORE019,2026-04-26,1,17909.85,SAVE10
ORD0019126,CUST00122,PROD00072,STORE020,2026-04-26,5,12546.51,SAVE10
ORD0019971,CUST00037,PROD00080,STORE005,2026-04-26,6,5541.68,
ORD0019194,CUST01132,PROD00046,STORE007,2026-04-26,6,4031.77,
ORD0019869,CUST00763,PROD00297,STORE001,2026-04-26,5,21917.18,
ORD0019292,CUST01142,,STORE023,2026-04-26,2,15857.44,
ORD0019948,CUST00028,PROD00109,STORE013,2026-04-26,3,7564.84,FEST50
ORD0019097,CUST00747,PROD00236,STORE015,2026-04-26,5,22838.39,
ORD0019423,CUST00572,PROD00275,STORE011,2026-04-26,3,13123.84,
ORD0019723,CUST01164,PROD00077,STORE010,2026-04-26,4,8121.03,SAVE10
ORD0018603,CUST01458,PROD00019,STORE007,2026-04-26,4,19070.67,FEST50
ORD0018609,CUST00987,PROD00029,STORE005,2026-04-26,6,23948.78,
ORD0019434,CUST01461,PROD00140,STORE018,00/00/0000,2,24027.63,
ORD0018663,CUST00297,PROD00016,STORE011,2026-04-26,6,24911.25,FEST50
ORD0020410,CUST01051,PROD00227,STORE016,2026-04-26,4,13716.86,
ORD0020211,CUST01387,PROD00051,STORE017,2026-04-26,5,6677.14,WELCOME5
ORD0020061,CUST01392,PROD00071,STORE021,2026-04-26,1,5537.57,
ORD0018789,CUST00911,PROD00027,STORE017,2026-04-26,two,3743.12,
ORD0018983,CUST01025,PROD00219,STORE012,2026-04-20,1,10208.65,FEST50
ORD0018576,CUST00339,PROD00199,STORE018,2026-04-26,6,5756.62,
ORD0019392,CUST00513,PROD00200,STORE021,2026-04-26,1,8098.76,FEST50
ORD0019722,CUST00887,PROD00210,STORE009,2026-04-26,5,abc,
ORD0020285,CUST00639,PROD00135,STORE005,2026-04-26,4,23434.1,
ORD0018578,CUST00127,PROD00275,STORE016,2026-04-26,4,9338.36,
ORD0020411,CUST00558,PROD00291,STORE025,2026-04-26,6,2592.25,
ORD0020368,CUST01296,PROD00095,STORE013,2026-04-26,5,14112.93,
ORD0019835,CUST00369,PROD00021,STORE002,2026-04-26,2,4137.87,SAVE10
ORD0019672,CUST00117,PROD00235,STORE022,2026-04-26,5,1393.44,SAVE10
ORD0020479,CUST01035,PROD00026,STORE021,2026-04-26,1,8955.78,
ORD0018594,CUST01387,PROD00045,STORE013,2026-04-26,6,7862.35,
ORD0020059,CUST01083,PROD00142,STORE002,2026-04-26,5,19043.74,WELCOME5
ORD0018713,CUST00147,PROD00115,STORE006,2026-04-26,3,5525.43,FEST50
ORD0019525,CUST00110,PROD00074,STORE025,2026-04-26,2,19175.31,WELCOME5
ORD0019458,CUST01337,PROD00299,STORE018,2026-04-26,2,4396.77,
ORD0019183,CUST00129,PROD00253,STORE011,2026-04-26,2,21679.77,SAVE10
ORD0018709,CUST00753,PROD00195,STORE012,2026-04-26,1,13331.8,
ORD0019412,CUST00092,PROD00061,STORE024,2026-04-26,4,6583.4,
ORD0018908,CUST01467,PROD00120,STORE024,2026-04-19,4,8176.72,
ORD0020034,CUST01307,PROD00287,STORE020,2026-04-26,6,8673.55,WELCOME5
ORD0019018,CUST00433,PROD00063,STORE016,2026-04-26,3,1118.64,
ORD0018802,CUST00805,PROD00074,STORE013,2026-04-26,2,15364.7,
ORD0018630,CUST00520,PROD00297,STORE005,2026-04-17,1,19539.28,FEST50
ORD0018592,CUST01390,PROD00078,STORE024,2026-04-26,4,18886.65,FEST50
ORD0020319,CUST00710,PROD00298,STORE019,2026-04-26,1,21964.13,
ORD0018586,CUST01302,PROD00290,STORE023,2026-04-26,3,12696.52,
ORD0019465,CUST01245,PROD00178,STORE021,2026-04-26,5,15120.0,
ORD0018880,CUST01339,PROD00285,STORE024,2026-04-18,5,9921.4,
ORD0019546,CUST00198,PROD00284,STORE019,2026-04-26,6,4155.88,SAVE10
ORD0019892,CUST01035,PROD00165,STORE025,2026-04-26,1,16238.86,WELCOME5
ORD0018968,CUST00660,PROD00143,STORE015,2026-04-26,2,5986.11,WELCOME5
ORD0018883,CUST00149,PROD00247,STORE005,2026-04-26,3,17052.4,WELCOME5
ORD0019995,CUST00229,PROD00042,STORE020,2026-04-26,4,23844.04,
ORD0019005,CUST01214,PROD00133,STORE015,2026-04-26,1,21134.27,SAVE10
ORD0019195,CUST01108,PROD00194,STORE004,2026-04-26,1,18517.33,
ORD0018744,CUST00145,PROD00163,STORE019,2026-04-26,2,15338.25,SAVE10
ORD0018553,CUST01262,PROD00153,STORE008,2026-04-26,5,5576.5,FEST50
ORD0019463,CUST00071,PROD00139,STORE024,2026-04-26,5,10879.85,WELCOME5
ORD0019112,CUST00683,PROD00270,STORE015,2026-04-26,5,18846.21,WELCOME5
ORD0018718,CUST01087,PROD00248,STORE004,2026-04-26,1,21484.18,SAVE10
ORD0019003,,PROD00300,STORE011,2026-04-26,1,22208.25,WELCOME5
ORD0019577,CUST01152,PROD00035,STORE023,2026-04-16,5,8944.43,WELCOME5
ORD0018526,CUST00403,PROD00171,STORE007,2026-04-26,1,5568.66,WELCOME5
ORD0019013,CUST00645,PROD00182,STORE008,2026-04-26,3,488.7,FEST50
ORD0020291,CUST00362,PROD00174,STORE018,2026-04-26,5,1243.81,
ORD0019612,CUST00725,PROD00190,STORE015,2026-04-17,1,3316.19,
ORD0020065,CUST00607,PROD00148,STORE022,2026-04-26,6,19691.93,
ORD0019630,CUST00477,PROD00053,STORE006,2026-04-26,1,14033.19,
ORD0019065,CUST01429,PROD00148,STORE004,2026-04-26,5,2686.08,
ORD0020215,CUST00520,PROD00015,STORE012,2026-04-26,2,4847.84,
ORD0019865,CUST01297,PROD00152,STORE024,2026-04-26,2,18107.66,
ORD0018686,CUST00776,PROD00184,STORE023,2026-04-22,3,22302.6,SAVE10
ORD0019263,CUST00138,PROD00182,STORE006,2026-04-26,5,15454.85,
ORD0018840,CUST00024,PROD00176,STORE012,2026-04-26,6,20261.51,SAVE10
ORD0019320,CUST00454,PROD00280,STORE013,2026-04-26,2,13593.2,
ORD0019522,CUST01263,PROD00125,STORE013,2026-04-22,6,11663.18,SAVE10
ORD0020086,CUST01066,PROD00014,STORE005,2026-04-26,1,6946.05,WELCOME5
ORD0018801,CUST00447,PROD00229,STORE017,2026-04-26,3,5964.38,SAVE10
ORD0019917,CUST00966,PROD00018,STORE014,2026-04-16,1,1932.75,
ORD0019337,CUST01151,PROD00248,STORE020,2026-04-26,3,20557.26,
ORD0018616,CUST01147,PROD00096,STORE022,2026-04-26,2,16875.51,WELCOME5
ORD0020454,CUST00959,PROD00006,STORE018,2026-04-26,2,19558.52,FEST50
ORD0018984,CUST00183,PROD00172,STORE023,2026-04-22,6,2743.91,SAVE10
ORD0019040,CUST01470,PROD00093,STORE011,2026-04-26,2,22154.6,
ORD0019176,CUST00432,PROD00020,STORE001,2026-04-26,5,18884.53,WELCOME5
ORD0020402,CUST00706,PROD00273,STORE002,2026-04-26,3,6837.81,
ORD0019072,CUST00997,PROD00187,STORE023,2026-04-26,3,3846.12,
ORD0019415,CUST00140,PROD00021,STORE014,2026-04-26,3,9924.61,
ORD0020204,CUST01393,PROD00010,STORE024,2026-04-26,6,24744.97,SAVE10
ORD0019790,CUST00656,PROD00040,STORE022,2026-04-26,1,23475.68,
ORD0019812,CUST00461,PROD00194,STORE015,2026-04-26,5,2336.73,
ORD0019590,CUST00607,PROD00082,STORE006,2026-04-26,2,2698.3,
ORD0020492,CUST00457,PROD00261,STORE006,2026-04-26,1,19664.54,
ORD0019719,CUST01005,PROD00045,STORE011,2026-04-26,3,17380.02,
ORD0019157,CUST00343,PROD00242,STORE002,2026-04-26,3,18908.55,WELCOME5
ORD0018843,CUST00987,PROD00172,STORE016,2026-04-26,3,14605.33,SAVE10
ORD0018730,CUST00472,PROD00255,STORE013,2026-04-26,6,14472.27,
ORD0019771,CUST00999,PROD00233,STORE015,2026-04-26,5,5262.37,WELCOME5
ORD0018878,CUST00759,PROD00161,STORE015,2026-04-16,6,16049.28,WELCOME5
ORD0019644,CUST01038,PROD00244,STORE018,2026-04-26,3,17429.95,
ORD0019363,CUST00423,PROD00172,STORE015,2026-04-26,1,10110.0,
ORD0020202,CUST00069,PROD00150,STORE011,2026-04-26,5,8126.15,SAVE10
ORD0018988,CUST00103,PROD00058,STORE019,2026-04-26,2,11578.4,
ORD0019838,CUST00877,PROD00240,STORE007,2026-04-26,4,303.8,FEST50
ORD0019127,CUST00779,PROD00296,STORE018,2026-04-26,3,9571.58,WELCOME5
ORD0018907,CUST00157,PROD00261,STORE015,2026-04-22,1,23750.19,FEST50
ORD0020292,CUST01136,PROD00065,STORE020,2026-04-26,1,8171.6,FEST50
ORD0019690,CUST00970,PROD00159,STORE024,2026-04-26,3,6515.58,SAVE10
ORD0018948,CUST01313,PROD00203,STORE022,2026-04-26,6,17073.5,SAVE10
ORD0020305,CUST00748,PROD00089,STORE024,2026-04-26,6,2708.35,FEST50
ORD0020405,CUST00251,PROD00189,STORE021,2026-04-26,5,846.38,FEST50
ORD0019561,,PROD00115,STORE025,2026-04-26,6,15677.83,WELCOME5
ORD0019362,CUST00643,PROD00145,STORE015,2026-04-26,5,752.43,
ORD0018926,CUST01178,PROD00224,STORE016,2026-04-26,6,10578.02,SAVE10
ORD0019591,,PROD00108,STORE023,2026-04-26,4,16314.98,FEST50
ORD0020325,CUST01266,PROD00244,STORE009,2026-04-26,4,1918.88,WELCOME5
ORD0019393,CUST00566,PROD00007,STORE001,2026-04-26,1,3562.76,
ORD0020463,CUST00543,PROD00091,STORE019,2026-04-26,5,11479.07,
ORD0019753,CUST00712,PROD00096,STORE012,2026-04-26,6,20185.17,FEST50
ORD0019055,CUST00429,PROD00240,STORE015,2026-04-26,1,21728.34,WELCOME5
ORD0019609,CUST00189,PROD00234,STORE022,2026-04-26,5,15202.14,SAVE10
ORD0019159,CUST01391,PROD00101,STORE006,2026-04-26,3,23530.25,FEST50
ORD0018731,CUST00697,PROD00020,STORE004,2026-04-26,4,20317.22,FEST50
ORD0020428,CUST00721,PROD00250,STORE015,2026-04-26,3,19939.95,
ORD0019740,CUST00769,PROD00167,STORE018,2026-04-26,1,248.82,SAVE10
ORD0020223,CUST00948,PROD00011,STORE002,2026-04-26,1,16770.99,FEST50
ORD0019012,CUST00468,PROD00258,STORE020,2026-04-26,1,1179.2,FEST50
ORD0019922,CUST00090,PROD00058,STORE014,2026-04-26,1,23981.72,
ORD0019245,CUST00830,PROD00286,STORE001,2026-04-26,6,17965.68,SAVE10
ORD0020189,CUST00340,PROD00109,STORE009,2026-04-26,2,17673.83,WELCOME5
ORD0018525,CUST01126,PROD00024,STORE002,2026-04-26,1,17313.75,
ORD0019380,CUST00361,PROD00154,STORE010,2026-04-26,2,18727.97,
ORD0020398,CUST00753,PROD00165,STORE002,2026-04-26,1,15230.37,
ORD0018506,,PROD00269,STORE022,2026-04-26,2,11927.7,SAVE10
ORD0018774,CUST01208,PROD00108,STORE015,2026-04-26,6,9780.22,SAVE10
ORD0020010,CUST00208,PROD00191,STORE018,2026-04-26,2,1741.21,FEST50
ORD0019413,CUST01184,PROD00018,STORE014,2026-04-26,6,15326.37,
ORD0018621,CUST01061,PROD00071,STORE015,2026-04-26,5,23001.77,FEST50
ORD0019492,CUST01176,PROD00029,STORE008,2026-04-26,4,12870.8,FEST50
ORD0019825,CUST00423,PROD00263,STORE009,2026-04-26,5,4020.39,
ORD0020112,CUST00067,PROD00276,STORE024,2026-04-26,5,1013.16,WELCOME5
ORD0019597,CUST01363,PROD00203,STORE011,2026-04-26,4,22339.13,FEST50
ORD0018538,CUST01050,PROD00124,STORE012,2026-04-16,6,11452.66,FEST50
ORD0019797,CUST01288,PROD00294,STORE015,2026-04-26,1,3458.79,
ORD0018874,CUST01097,PROD00059,STORE008,2026-04-26,3,1970.51,
ORD0019868,,PROD00014,STORE018,2026-04-26,1,17293.91,
ORD0018754,CUST00561,PROD00188,STORE002,2026-04-26,4,21072.08,
ORD0019891,CUST00879,PROD00002,STORE019,2026-04-26,4,8034.82,FEST50
ORD0019144,CUST00627,PROD00153,STORE016,2026-04-26,2,21450.41,
ORD0020295,CUST00364,PROD00057,STORE016,2026-04-26,5,1805.53,SAVE10
ORD0020327,CUST00233,PROD00037,STORE024,2026-04-26,1,7342.51,
ORD0020441,CUST00565,PROD00185,STORE002,2026-04-26,5,1717.26,
ORD0019229,CUST01248,PROD00012,STORE011,2026-04-23,4,7432.6,FEST50
ORD0019273,CUST00700,PROD00298,STORE001,2026-04-26,3,12733.06,WELCOME5
ORD0018834,CUST01244,PROD00087,STORE013,2026-04-26,1,18573.82,FEST50
ORD0019025,CUST00315,PROD00295,STORE025,2026-04-22,6,17905.54,WELCOME5
ORD0019150,CUST00697,PROD00278,STORE007,2026-04-26,5,2683.89,
ORD0020301,CUST01435,PROD00036,STORE023,2026-04-26,5,24119.94,
ORD0019682,CUST00694,PROD00017,STORE004,2026-04-26,2,12518.41,WELCOME5
ORD0020235,CUST00740,PROD00104,STORE022,2026-04-26,1,18317.08,WELCOME5
ORD0020447,CUST00153,PROD00083,STORE002,2026-04-26,2,11787.22,
ORD0019788,CUST00381,PROD00174,STORE019,2026-04-20,3,9246.98,
ORD0020096,CUST01182,PROD00157,STORE001,2026-04-21,5,19629.88,SAVE10
ORD0019801,CUST00914,PROD00250,STORE010,2026-04-26,5,21987.55,SAVE10
ORD0019427,CUST00415,PROD00091,STORE020,2026-04-26,6,4967.71,
ORD0019735,CUST00523,PROD00163,STORE006,2026-04-26,6,3498.0,SAVE10
ORD0020194,CUST00547,PROD00080,STORE024,2026-04-26,3,2674.14,
ORD0018853,CUST01182,PROD00185,STORE024,2026-04-26,3,10470.68,
ORD0018545,CUST00207,PROD00206,STORE010,2026-04-19,4,12925.51,
ORD0019519,CUST00515,PROD00207,STORE003,2026-04-26,3,16427.32,FEST50
ORD0019149,CUST00234,PROD00075,STORE023,2026-04-26,3,3783.51,WELCOME5
ORD0018543,CUST00805,PROD00125,STORE024,2026-04-26,6,229.61,SAVE10
ORD0020353,,PROD00245,STORE023,2026-04-26,6,12726.86,SAVE10
ORD0019113,CUST00994,PROD00076,STORE009,2026-04-26,4,10422.24,FEST50
ORD0020280,CUST01196,PROD00259,STORE019,2026-04-26,1,4522.18,
ORD0019389,CUST00018,PROD00252,STORE018,2026-04-26,4,12024.98,
ORD0019914,CUST00487,PROD00143,STORE007,2026-04-26,4,12122.48,SAVE10
ORD0018862,CUST01246,PROD00264,STORE021,2026-04-26,2,5470.63,
ORD0019946,CUST00816,PROD00057,STORE023,2026-04-16,6,22787.49,SAVE10
ORD0019251,CUST01374,PROD00086,STORE024,2026-04-23,1,3817.26,WELCOME5
ORD0019784,CUST00255,PROD00006,STORE025,2026-04-26,1,9836.52,SAVE10
ORD0019843,CUST00454,PROD00011,STORE003,2026-04-26,4,10406.76,WELCOME5
ORD0018591,CUST00903,PROD00202,STORE015,2026-04-26,6,12903.93,
ORD0018755,CUST00967,PROD00289,STORE013,2026-04-26,3,5233.11,FEST50
ORD0019606,CUST01353,PROD00027,STORE009,2026-04-26,5,22438.63,
ORD0020238,CUST00780,PROD00182,STORE025,2026-04-26,6,4528.08,
ORD0018635,CUST01051,PROD00023,STORE006,2026-04-26,3,unknown,
ORD0019039,CUST00543,PROD00105,STORE018,2026-04-26,2,4579.84,FEST50
ORD0019547,CUST00946,PROD00107,STORE019,2026-04-26,2,14846.22,FEST50
ORD0018997,CUST01105,PROD00264,STORE018,2026-04-26,2,8171.0,SAVE10
ORD0018838,CUST01448,PROD00164,STORE023,2026-04-26,1,7438.5,FEST50
ORD0019216,CUST00217,PROD00079,STORE002,2026-04-26,1,21052.64,FEST50
ORD0020452,CUST00918,,STORE024,2026-04-26,6,17356.14,
ORD0019845,CUST00298,PROD00285,STORE010,2026-04-26,1,22344.71,FEST50
ORD0020324,CUST01217,PROD00217,STORE005,2026-04-26,1,5107.33,WELCOME5
ORD0018865,CUST00856,PROD00172,STORE012,2026-04-26,1,3008.96,
ORD0020245,CUST01275,PROD00023,STORE007,2026-04-26,4,14809.8,
ORD0018900,CUST00745,PROD00115,STORE020,2026-04-26,4,15393.74,
ORD0019978,CUST00980,PROD00170,STORE001,2026-04-26,6,3125.98,FEST50
ORD0020312,CUST01231,PROD00138,STORE010,2026-04-26,3,16572.09,
ORD0020120,CUST00020,PROD00113,STORE021,2026-04-26,3,9853.69,
ORD0019158,CUST00689,PROD00158,STORE021,2026-04-26,5,17593.36,FEST50
ORD0019952,CUST00055,PROD00222,STORE023,2026-04-26,3,21471.55,
ORD0018842,CUST01263,PROD00118,STORE004,2026-04-26,3,10331.53,FEST50
ORD0019696,CUST01064,PROD00278,STORE021,2026-04-26,2,22744.93,WELCOME5
ORD0019875,CUST00527,PROD00233,STORE007,2026-04-26,5,8213.35,WELCOME5
ORD0018654,CUST00035,PROD00208,STORE012,2026-04-26,1,21793.51,
ORD0019651,CUST00564,PROD00200,STORE022,2026-04-26,5,14940.06,
ORD0019121,CUST00708,PROD00105,STORE007,2026-04-26,2,8394.43,
ORD0018689,CUST00579,,STORE021,2026-04-21,2,24628.91,FEST50
ORD0019879,CUST01450,PROD00064,STORE020,2026-04-26,2,18200.73,
ORD0018892,CUST00258,PROD00015,STORE020,2026-04-26,1,1116.29,
ORD0019583,CUST01489,PROD00034,STORE003,2026-04-26,5,14776.08,SAVE10
ORD0020470,CUST01311,,STORE013,2026-04-26,6,11493.55,WELCOME5
ORD0019008,CUST00077,PROD00025,STORE024,2026-04-26,6,12114.67,
ORD0019791,CUST00259,PROD00039,STORE005,2026-04-26,6,20408.98,SAVE10
ORD0018582,CUST00072,PROD00130,STORE009,2026-04-26,2,14030.35,
ORD0020156,CUST00604,PROD00273,STORE009,2026-04-26,5,11903.29,
ORD0019502,CUST00358,PROD00169,STORE012,2026-04-18,1,21068.35,SAVE10
ORD0020271,CUST00704,PROD00059,STORE012,2026-04-26,1,19587.18,SAVE10
ORD0018971,CUST01256,PROD00142,STORE007,2026-04-19,5,16121.85,SAVE10
ORD0019794,CUST01405,PROD00252,STORE022,2026-04-26,1,15561.52,WELCOME5
ORD0020276,CUST00124,PROD00273,STORE022,2026-04-26,1,14810.72,
ORD0018982,CUST00129,PROD00056,STORE001,2026-04-26,2,24989.4,WELCOME5
ORD0020062,CUST01426,PROD00166,STORE014,2026-04-26,5,8608.52,
ORD0020214,CUST00642,PROD00024,STORE003,2026-04-26,6,16141.59,WELCOME5
ORD0020497,CUST00110,PROD00127,STORE011,2026-04-26,5,19283.97,
ORD0019207,CUST00710,PROD00157,STORE013,2026-04-26,2,2849.56,
ORD0019371,CUST00290,PROD00146,STORE022,2026-04-26,4,2630.67,WELCOME5
ORD0020012,CUST01315,PROD00250,STORE023,2026-04-26,6,7208.25,
ORD0020354,,PROD00217,STORE015,2026-04-26,5,19116.13,FEST50
ORD0019810,CUST00263,PROD00218,STORE024,2026-04-26,2,6937.47,
ORD0018643,CUST01214,PROD00020,STORE008,2026-04-26,4,13080.49,WELCOME5
ORD0018688,CUST00901,PROD00067,STORE008,2026-04-26,5,10691.3,
ORD0019321,CUST00782,PROD00054,STORE024,2026-04-26,5,10453.06,
ORD0019174,CUST01093,PROD00083,STORE018,2026-04-26,3,16214.82,FEST50
ORD0018885,CUST00354,PROD00153,STORE022,2026-04-26,6,18236.62,WELCOME5
ORD0020172,CUST00359,PROD00254,STORE020,2026-04-26,6,11155.74,SAVE10
ORD0018515,CUST00162,PROD00183,STORE018,2026-04-26,6,2287.73,SAVE10
ORD0019576,CUST01233,PROD00023,STORE006,2026-04-26,4,8428.77,WELCOME5
ORD0020378,CUST00878,PROD00089,STORE012,2026-04-26,5,5163.1,FEST50
ORD0019405,CUST00095,PROD00242,STORE015,2026-04-26,3,10562.96,SAVE10
ORD0018642,CUST00294,PROD00073,STORE020,2026-04-26,4,21329.17,
ORD0019015,CUST01141,PROD00158,STORE017,2026-04-26,1,22369.49,FEST50
ORD0019096,CUST00598,PROD00291,STORE019,2026-04-26,3,19467.62,
ORD0020176,CUST01493,,STORE021,2026-04-26,5,13685.12,
ORD0018698,CUST01400,PROD00100,STORE016,2026-04-26,6,17018.9,SAVE10
ORD0019476,CUST01448,PROD00206,STORE020,2026-04-26,1,5867.27,
ORD0020321,CUST00340,PROD00156,STORE017,2026-04-26,2,23352.2,
ORD0020417,CUST00179,PROD00024,STORE013,2026-04-26,4,10618.11,
ORD0019124,CUST00873,PROD00056,STORE020,2026-04-26,1,8334.99,
ORD0018821,CUST01351,PROD00098,STORE015,2026-04-26,1,23964.59,
ORD0018894,CUST00582,PROD00089,STORE022,2026-04-26,1,6236.69,
ORD0019805,CUST00565,PROD00203,STORE025,2026-04-26,6,18385.16,SAVE10
ORD0019483,CUST00995,PROD00173,STORE015,2026-04-26,2,15307.21,SAVE10
ORD0018610,CUST00644,PROD00194,STORE002,2026-04-19,5,829.57,
ORD0018502,CUST01005,PROD00068,STORE021,2026-04-26,6,17284.39,
ORD0018919,CUST00164,PROD00209,STORE017,2026-04-26,3,9833.3,SAVE10
ORD0020030,CUST00521,PROD00287,STORE012,2026-04-26,4,5562.45,
ORD0019455,CUST00658,PROD00041,STORE024,2026-04-26,2,19694.56,
ORD0019046,CUST01345,PROD00243,STORE014,2026-04-26,6,23587.08,
ORD0019530,CUST00656,PROD00202,STORE013,2026-04-26,5,11146.27,
ORD0018882,CUST00711,PROD00032,STORE022,2026-04-26,2,23213.7,
ORD0019574,CUST00897,PROD00184,STORE018,2026-04-26,4,975.56,FEST50
ORD0018982,CUST00129,PROD00056,STORE001,2026-04-26,2,24989.4,WELCOME5
ORD0018737,CUST01308,PROD00022,STORE003,2026-04-26,3,16304.34,WELCOME5
ORD0018933,CUST00172,PROD00187,STORE001,2026-04-26,4,3669.48,FEST50
ORD0019094,CUST00857,PROD00004,STORE017,2026-04-26,3,20478.73,FEST50
ORD0019972,CUST00178,,STORE016,2026-04-26,2,688.45,WELCOME5
ORD0019787,CUST00273,PROD00182,STORE010,2026-04-26,6,16618.25,
ORD0019029,CUST01306,PROD00248,STORE008,2026-04-16,6,2428.81,FEST50
ORD0019473,CUST00346,PROD00274,STORE020,2026-04-26,4,16640.48,
ORD0019220,CUST00917,PROD00230,STORE014,2026-04-26,2,9937.14,
ORD0020423,CUST00492,PROD00019,STORE007,2026-04-26,1,17737.59,
ORD0020005,CUST00583,PROD00281,STORE009,2026-04-26,3,8941.35,
ORD0020133,CUST00803,PROD00251,STORE003,2026-04-26,1,16242.38,
ORD0020006,CUST00055,PROD00230,STORE020,2026-04-26,5,1966.71,WELCOME5
ORD0019829,CUST00649,PROD00100,STORE008,2026-04-26,3,9786.69,WELCOME5
ORD0018822,CUST00731,PROD00128,STORE008,2026-04-26,1,9063.34,WELCOME5
ORD0020432,CUST01476,PROD00087,STORE005,2026-04-26,5,20447.1,
ORD0019444,CUST01022,PROD00212,STORE014,2026-04-26,1,14010.06,SAVE10
ORD0020422,CUST00947,PROD00056,STORE018,2026-04-19,2,14443.66,
ORD0018665,CUST00792,PROD00007,STORE007,2026-04-17,1,1041.43,
ORD0018871,CUST00801,PROD00068,STORE004,2026-04-26,4,21728.79,
ORD0019721,CUST01037,PROD00020,STORE002,2026-04-26,1,3609.38,
ORD0018905,CUST01079,PROD00229,STORE013,2026-04-20,3,21601.95,
ORD0019133,CUST01237,PROD00144,STORE025,2026-04-26,6,15707.26,
ORD0019240,CUST00584,,STORE012,2026-04-26,5,6764.67,SAVE10
ORD0019681,CUST00492,PROD00116,STORE015,2026-04-26,5,22952.19,
ORD0018742,CUST00956,PROD00156,STORE008,2026-04-26,6,16537.25,SAVE10
ORD0019099,CUST00556,PROD00065,STORE015,2026-04-26,2,20391.76,
ORD0020259,CUST00346,PROD00225,STORE003,2026-04-26,1,23159.55,
ORD0018732,CUST01221,PROD00281,STORE025,2026-04-26,4,1682.44,
ORD0019739,CUST00192,PROD00223,STORE017,2026-04-26,1,20089.91,
ORD0019214,CUST00736,PROD00121,STORE002,2026-04-26,5,21103.78,
ORD0020491,CUST00370,PROD00279,STORE022,2026-04-26,4,11875.19,
ORD0020077,CUST01245,PROD00107,STORE023,2026-04-26,3,8364.77,
ORD0018839,CUST00201,PROD00143,STORE013,2026-04-26,2,16228.95,
ORD0020240,CUST00010,PROD00022,STORE006,2026-04-26,3,5945.47,SAVE10
ORD0019193,CUST00492,PROD00150,STORE022,2026-04-26,3,18106.93,
ORD0020258,CUST01032,PROD00080,STORE002,2026-04-26,1,11114.9,WELCOME5
ORD0019870,CUST01041,PROD00192,STORE014,2026-04-26,2,18710.55,
ORD0018808,CUST00899,PROD00154,STORE001,2026-04-26,4,1935.97,
ORD0019406,CUST01439,PROD00195,STORE014,2026-04-26,2,17785.01,SAVE10
ORD0019018,CUST00433,PROD00063,STORE016,2026-04-26,3,1118.64,
ORD0019818,CUST01063,PROD00269,STORE009,2026-04-20,4,20113.36,SAVE10
ORD0018818,CUST01400,PROD00259,STORE024,2026-04-26,4,22215.2,SAVE10
ORD0019123,CUST01234,PROD00016,STORE011,2026-04-26,1,10864.57,
ORD0019086,CUST01023,PROD00262,STORE005,2026-04-26,2,2851.31,FEST50
ORD0019421,CUST01407,PROD00235,STORE019,2026-04-26,6,7554.59,FEST50
ORD0018780,CUST00761,PROD00005,STORE006,2026-04-26,1,19077.95,WELCOME5
ORD0019593,CUST00508,PROD00081,STORE018,2026-04-26,2,2102.77,FEST50
